lineitem_id,order_id,line_number,product_id,quantity,unit_price,discount_pct,tax_rate,ship_date,promised_date,delivery_date,return_flag,fulfillment_status
8675,11719,1,215,9,1340.93,0.25,0.08,2025-03-15,2025-03-19,2025-03-19,N,DELIVERED
8676,11719,2,37,6,1115.26,0.2,0.08,2025-03-18,2025-03-19,2025-03-19,N,DELIVERED
8677,11719,3,220,1,1067.75,0.15,0.08,2025-03-21,2025-03-19,2025-03-25,N,DELIVERED
8678,11719,4,208,11,1299.52,0.2,0.08,2025-03-13,2025-03-19,2025-03-14,N,DELIVERED
8679,11719,5,125,5,966.69,0.2,0.08,2025-03-21,2025-03-19,2025-03-22,N,DELIVERED
8680,11719,6,186,5,836.73,0.2,0.08,2025-03-17,2025-03-19,2025-03-20,N,DELIVERED
8681,11719,7,222,9,77.24,0.25,0.08,2025-03-19,2025-03-19,2025-03-23,N,DELIVERED
8682,11720,1,116,6,1001.49,0.0,0.08,2025-05-31,2025-05-29,2025-06-04,N,DELIVERED
8683,11720,2,7,7,1035.47,0.0,0.08,2025-05-26,2025-05-29,2025-05-29,N,DELIVERED
8684,11720,3,88,10,975.38,0.2,0.08,2025-05-26,2025-05-29,2025-05-30,N,DELIVERED
8685,11720,4,136,12,851.42,0.2,0.08,2025-05-24,2025-05-29,2025-05-26,N,DELIVERED
8686,11720,5,147,3,1147.88,0.15,0.08,2025-05-27,2025-05-29,2025-05-30,N,DELIVERED
8687,11720,6,1,6,876.68,0.0,0.08,2025-05-31,2025-05-29,2025-06-03,N,DELIVERED
8688,11720,7,81,11,744.07,0.25,0.08,2025-05-27,2025-05-29,2025-05-28,N,DELIVERED
8689,11721,1,78,5,863.05,0.05,0.08,2025-06-26,2025-06-27,2025-06-28,N,DELIVERED
8690,11721,2,1,1,876.68,0.05,0.08,2025-06-28,2025-06-27,2025-06-29,N,DELIVERED
8691,11721,3,93,11,101.87,0.15,0.08,2025-06-21,2025-06-27,2025-06-24,N,DELIVERED
8692,11721,4,2,11,557.78,0.25,0.08,2025-06-23,2025-06-27,2025-06-26,N,DELIVERED
8693,11722,1,83,4,603.58,0.05,0.08,2025-03-23,2025-03-27,2025-03-27,N,DELIVERED
8694,11722,2,210,6,485.08,0.05,0.08,2025-03-27,2025-03-27,2025-03-29,N,DELIVERED
8695,11722,3,206,10,149.64,0.05,0.08,2025-03-29,2025-03-27,2025-04-02,N,DELIVERED
8696,11722,4,19,5,776.54,0.0,0.08,2025-03-25,2025-03-27,2025-03-27,N,DELIVERED
8697,11722,5,223,2,405.62,0.0,0.08,2025-03-30,2025-03-27,2025-04-01,N,DELIVERED
8698,11722,6,138,6,160.72,0.05,0.08,2025-03-25,2025-03-27,2025-03-28,N,DELIVERED
8699,11722,7,190,3,459.34,0.2,0.08,2025-03-22,2025-03-27,2025-03-25,N,DELIVERED
8700,11723,1,59,7,916.49,0.2,0.08,2025-03-02,2025-03-04,2025-03-06,N,DELIVERED
8701,11723,2,30,8,1002.13,0.25,0.08,2025-02-28,2025-03-04,2025-03-02,N,DELIVERED
8702,11723,3,244,12,570.09,0.15,0.08,2025-02-28,2025-03-04,2025-03-03,N,DELIVERED
8703,11724,1,207,12,884.15,0.2,0.08,2025-02-20,2025-02-17,2025-02-21,N,DELIVERED
8704,11724,2,21,12,625.34,0.05,0.08,2025-02-15,2025-02-17,2025-02-19,N,DELIVERED
8705,11724,3,98,11,282.64,0.05,0.08,2025-02-19,2025-02-17,2025-02-21,N,DELIVERED
8706,11724,4,185,10,1091.36,0.15,0.08,2025-02-19,2025-02-17,2025-02-22,N,DELIVERED
8707,11725,1,168,10,1298.96,0.0,0.08,2025-05-24,2025-05-21,2025-05-28,N,DELIVERED
8708,11725,2,211,11,1446.69,0.2,0.08,2025-05-15,2025-05-21,2025-05-17,N,DELIVERED
8709,11725,3,241,6,735.75,0.2,0.08,2025-05-17,2025-05-21,2025-05-18,Y,RETURNED
8710,11726,1,239,4,453.59,0.2,0.08,2025-01-24,2025-01-29,2025-01-25,N,DELIVERED
8711,11726,2,30,3,1002.13,0.15,0.08,2025-01-30,2025-01-29,2025-02-03,N,DELIVERED
8712,11726,3,228,7,763.79,0.1,0.08,2025-01-31,2025-01-29,2025-02-01,N,DELIVERED
8713,11726,4,250,3,696.59,0.05,0.08,2025-01-27,2025-01-29,2025-01-29,N,DELIVERED
8714,11726,5,220,5,1067.75,0.2,0.08,2025-01-29,2025-01-29,2025-02-01,N,DELIVERED
8715,11726,6,28,4,1106.96,0.15,0.08,2025-01-28,2025-01-29,2025-01-30,N,DELIVERED
8716,11727,1,230,2,111.72,0.1,0.08,2025-03-31,2025-04-01,2025-04-03,N,DELIVERED
8717,11727,2,170,7,1099.87,0.25,0.08,2025-03-27,2025-04-01,2025-03-30,N,DELIVERED
8718,11727,3,31,5,398.66,0.25,0.08,2025-04-04,2025-04-01,2025-04-05,N,DELIVERED
8719,11727,4,123,11,150.45,0.25,0.08,2025-04-01,2025-04-01,2025-04-02,N,DELIVERED
8720,11727,5,52,7,317.1,0.2,0.08,2025-04-02,2025-04-01,2025-04-05,N,DELIVERED
8721,11727,6,172,10,1355.31,0.2,0.08,2025-03-29,2025-04-01,2025-04-02,N,DELIVERED
8722,11728,1,162,4,494.26,0.15,0.08,2025-05-19,2025-05-19,2025-05-22,N,DELIVERED
8723,11728,2,10,6,926.41,0.2,0.08,2025-05-16,2025-05-19,2025-05-18,N,DELIVERED
8724,11728,3,83,1,603.58,0.15,0.08,2025-05-17,2025-05-19,2025-05-18,N,DELIVERED
8725,11728,4,38,1,535.76,0.0,0.08,2025-05-19,2025-05-19,2025-05-23,N,DELIVERED
8726,11728,5,180,9,719.28,0.2,0.08,2025-05-14,2025-05-19,2025-05-18,N,DELIVERED
8727,11729,1,17,7,612.26,0.15,0.08,2025-04-28,2025-04-30,2025-05-02,N,DELIVERED
8728,11729,2,175,7,790.19,0.1,0.08,2025-05-03,2025-04-30,2025-05-05,N,DELIVERED
8729,11729,3,122,4,847.98,0.2,0.08,2025-04-27,2025-04-30,2025-04-30,N,DELIVERED
8730,11729,4,131,12,1192.15,0.25,0.08,2025-05-03,2025-04-30,,N,CANCELLED
8731,11730,1,96,7,1291.47,0.25,0.08,2025-05-20,2025-05-21,,N,CANCELLED
8732,11730,2,241,1,735.75,0.0,0.08,2025-05-23,2025-05-21,2025-05-26,N,DELIVERED
8733,11730,3,111,2,882.83,0.1,0.08,2025-05-24,2025-05-21,2025-05-25,N,DELIVERED
8734,11730,4,38,6,535.76,0.05,0.08,2025-05-19,2025-05-21,2025-05-21,N,DELIVERED
8735,11730,5,149,10,379.55,0.15,0.08,2025-05-15,2025-05-21,2025-05-18,N,DELIVERED
8736,11731,1,107,9,698.48,0.05,0.08,2025-04-20,2025-04-25,2025-04-23,N,DELIVERED
8737,11731,2,95,11,310.62,0.0,0.08,2025-04-21,2025-04-25,2025-04-23,N,DELIVERED
8738,11731,3,221,6,361.11,0.2,0.08,2025-04-23,2025-04-25,2025-04-24,N,DELIVERED
8739,11731,4,36,11,1104.53,0.1,0.08,2025-04-26,2025-04-25,2025-04-30,N,DELIVERED
8740,11731,5,164,1,847.28,0.15,0.08,2025-04-24,2025-04-25,2025-04-26,N,DELIVERED
8741,11732,1,242,4,273.83,0.25,0.08,2025-07-02,2025-07-07,2025-07-04,N,DELIVERED
8742,11732,2,148,10,101.04,0.25,0.08,2025-07-08,2025-07-07,2025-07-10,N,DELIVERED
8743,11732,3,142,10,622.44,0.15,0.08,2025-07-06,2025-07-07,2025-07-08,N,DELIVERED
8744,11732,4,22,1,917.99,0.2,0.08,2025-07-02,2025-07-07,2025-07-05,Y,RETURNED
8745,11732,5,57,2,854.26,0.1,0.08,2025-07-05,2025-07-07,2025-07-09,N,DELIVERED
8746,11732,6,210,5,485.08,0.15,0.08,2025-07-06,2025-07-07,2025-07-09,N,DELIVERED
8747,11732,7,239,4,453.59,0.15,0.08,2025-07-03,2025-07-07,2025-07-05,N,DELIVERED
8748,11733,1,22,8,917.99,0.2,0.08,2025-06-30,2025-07-05,2025-07-04,N,DELIVERED
8749,11733,2,170,12,1099.87,0.0,0.08,2025-06-29,2025-07-05,2025-07-03,N,DELIVERED
8750,11733,3,43,10,1434.43,0.0,0.08,2025-06-30,2025-07-05,2025-07-03,N,DELIVERED
8751,11733,4,115,2,439.25,0.15,0.08,2025-07-05,2025-07-05,2025-07-09,N,DELIVERED
8752,11733,5,129,5,1317.62,0.1,0.08,2025-07-02,2025-07-05,2025-07-03,N,DELIVERED
8753,11734,1,53,7,875.98,0.0,0.08,2025-02-12,2025-02-18,2025-02-14,N,DELIVERED
8754,11734,2,205,2,148.81,0.0,0.08,2025-02-16,2025-02-18,2025-02-19,N,DELIVERED
8755,11734,3,205,6,148.81,0.2,0.08,2025-02-12,2025-02-18,2025-02-14,Y,RETURNED
8756,11735,1,110,1,686.76,0.25,0.08,2025-06-01,2025-06-02,2025-06-05,N,DELIVERED
8757,11735,2,64,9,339.9,0.05,0.08,2025-06-01,2025-06-02,2025-06-02,N,DELIVERED
8758,11735,3,154,9,1115.8,0.1,0.08,2025-05-27,2025-06-02,2025-05-29,N,DELIVERED
8759,11735,4,6,10,1225.54,0.2,0.08,2025-05-29,2025-06-02,2025-06-01,N,DELIVERED
8760,11735,5,100,7,750.92,0.1,0.08,2025-05-29,2025-06-02,2025-06-02,N,DELIVERED
8761,11735,6,27,8,840.5,0.25,0.08,2025-05-30,2025-06-02,2025-06-02,N,DELIVERED
8762,11736,1,38,5,535.76,0.2,0.08,2025-06-18,2025-06-24,2025-06-21,N,DELIVERED
8763,11736,2,73,1,279.96,0.0,0.08,2025-06-22,2025-06-24,2025-06-26,N,DELIVERED
8764,11736,3,15,9,1033.03,0.15,0.08,2025-06-24,2025-06-24,2025-06-26,N,DELIVERED
8765,11736,4,52,4,317.1,0.1,0.08,2025-06-27,2025-06-24,2025-06-29,N,DELIVERED
8766,11736,5,91,11,729.2,0.0,0.08,2025-06-22,2025-06-24,2025-06-23,N,DELIVERED
8767,11737,1,25,10,1369.23,0.05,0.08,2025-04-18,2025-04-19,2025-04-19,N,DELIVERED
8768,11737,2,95,1,310.62,0.25,0.08,2025-04-17,2025-04-19,2025-04-18,N,DELIVERED
8769,11737,3,13,3,1178.05,0.05,0.08,2025-04-20,2025-04-19,2025-04-22,N,DELIVERED
8770,11738,1,122,1,847.98,0.1,0.08,2025-01-12,2025-01-17,2025-01-16,N,DELIVERED
8771,11738,2,249,4,492.6,0.25,0.08,2025-01-20,2025-01-17,2025-01-21,N,DELIVERED
8772,11738,3,34,12,761.53,0.2,0.08,2025-01-16,2025-01-17,2025-01-17,N,DELIVERED
8773,11739,1,128,8,264.92,0.25,0.08,2025-04-08,2025-04-08,2025-04-11,N,DELIVERED
8774,11739,2,25,1,1369.23,0.2,0.08,2025-04-08,2025-04-08,2025-04-10,N,DELIVERED
8775,11739,3,5,12,1183.49,0.2,0.08,2025-04-05,2025-04-08,2025-04-06,N,DELIVERED
8776,11740,1,196,3,1103.49,0.0,0.08,2025-01-09,2025-01-11,2025-01-12,N,DELIVERED
8777,11740,2,134,1,534.15,0.15,0.08,2025-01-08,2025-01-11,2025-01-10,N,DELIVERED
8778,11740,3,123,8,150.45,0.1,0.08,2025-01-07,2025-01-11,2025-01-10,N,DELIVERED
8779,11740,4,75,6,787.54,0.15,0.08,2025-01-11,2025-01-11,2025-01-12,Y,RETURNED
8780,11740,5,177,5,538.23,0.1,0.08,2025-01-14,2025-01-11,2025-01-18,N,DELIVERED
8781,11740,6,242,8,273.83,0.05,0.08,2025-01-12,2025-01-11,2025-01-15,N,DELIVERED
8782,11740,7,185,8,1091.36,0.1,0.08,2025-01-11,2025-01-11,2025-01-15,Y,RETURNED
8783,11741,1,39,4,743.8,0.0,0.08,2025-05-27,2025-06-01,2025-05-31,N,DELIVERED
8784,11741,2,107,9,698.48,0.05,0.08,2025-05-29,2025-06-01,2025-05-30,N,DELIVERED
8785,11741,3,135,5,781.15,0.1,0.08,2025-05-29,2025-06-01,2025-06-01,N,DELIVERED
8786,11741,4,146,10,1409.87,0.0,0.08,2025-05-28,2025-06-01,,N,CANCELLED
8787,11742,1,100,4,750.92,0.05,0.08,2025-01-12,2025-01-15,2025-01-13,N,DELIVERED
8788,11742,2,224,11,401.92,0.2,0.08,2025-01-13,2025-01-15,2025-01-17,N,DELIVERED
8789,11742,3,162,8,494.26,0.2,0.08,2025-01-18,2025-01-15,2025-01-21,N,DELIVERED
8790,11742,4,113,6,467.91,0.15,0.08,2025-01-18,2025-01-15,2025-01-21,N,DELIVERED
8791,11742,5,1,7,876.68,0.0,0.08,2025-01-12,2025-01-15,2025-01-16,N,DELIVERED
8792,11742,6,221,5,361.11,0.0,0.08,2025-01-17,2025-01-15,2025-01-20,N,DELIVERED
8793,11743,1,89,10,1088.4,0.0,0.08,2025-02-25,2025-02-25,2025-02-27,N,DELIVERED
8794,11743,2,219,1,716.3,0.05,0.08,2025-02-22,2025-02-25,2025-02-26,N,DELIVERED
8795,11743,3,155,1,669.28,0.25,0.08,2025-02-27,2025-02-25,2025-02-28,N,DELIVERED
8796,11743,4,24,10,432.45,0.0,0.08,2025-02-23,2025-02-25,2025-02-27,N,DELIVERED
8797,11743,5,156,12,1262.11,0.15,0.08,2025-02-25,2025-02-25,2025-02-26,N,DELIVERED
8798,11743,6,111,3,882.83,0.15,0.08,2025-02-21,2025-02-25,2025-02-22,N,DELIVERED
8799,11744,1,18,4,286.13,0.1,0.08,2025-03-24,2025-03-21,2025-03-28,N,DELIVERED
8800,11744,2,237,6,437.7,0.0,0.08,2025-03-20,2025-03-21,2025-03-21,N,DELIVERED
8801,11744,3,76,2,331.15,0.05,0.08,2025-03-15,2025-03-21,2025-03-19,N,DELIVERED
8802,11745,1,64,12,339.9,0.05,0.08,2025-05-30,2025-06-01,2025-06-01,N,DELIVERED
8803,11745,2,220,1,1067.75,0.1,0.08,2025-05-30,2025-06-01,2025-06-01,N,DELIVERED
8804,11745,3,172,7,1355.31,0.1,0.08,2025-06-04,2025-06-01,2025-06-08,N,DELIVERED
8805,11745,4,37,8,1115.26,0.0,0.08,2025-05-29,2025-06-01,2025-06-01,N,DELIVERED
8806,11745,5,147,8,1147.88,0.0,0.08,2025-06-01,2025-06-01,2025-06-04,N,DELIVERED
8807,11745,6,201,2,231.52,0.15,0.08,2025-05-28,2025-06-01,2025-05-29,N,DELIVERED
8808,11746,1,8,4,234.07,0.15,0.08,2025-01-30,2025-02-03,2025-01-31,N,DELIVERED
8809,11746,2,204,11,1161.23,0.0,0.08,2025-02-01,2025-02-03,2025-02-03,N,DELIVERED
8810,11746,3,97,12,1051.92,0.1,0.08,2025-02-04,2025-02-03,2025-02-07,N,DELIVERED
8811,11747,1,160,10,108.36,0.05,0.08,2025-04-15,2025-04-13,2025-04-16,Y,RETURNED
8812,11747,2,32,4,760.15,0.2,0.08,2025-04-13,2025-04-13,2025-04-15,N,DELIVERED
8813,11747,3,36,3,1104.53,0.1,0.08,2025-04-09,2025-04-13,2025-04-11,N,DELIVERED
8814,11747,4,47,6,672.92,0.05,0.08,2025-04-14,2025-04-13,2025-04-17,N,DELIVERED
8815,11747,5,93,5,101.87,0.1,0.08,2025-04-14,2025-04-13,2025-04-16,N,DELIVERED
8816,11747,6,126,1,369.54,0.0,0.08,2025-04-13,2025-04-13,2025-04-16,N,DELIVERED
8817,11748,1,26,8,520.82,0.1,0.08,2025-05-19,2025-05-25,2025-05-22,N,DELIVERED
8818,11748,2,240,12,776.55,0.0,0.08,2025-05-28,2025-05-25,2025-05-31,N,DELIVERED
8819,11748,3,137,7,812.7,0.15,0.08,2025-05-22,2025-05-25,2025-05-23,N,DELIVERED
8820,11748,4,217,6,674.96,0.15,0.08,2025-05-23,2025-05-25,2025-05-25,N,DELIVERED
8821,11748,5,157,5,234.19,0.2,0.08,2025-05-27,2025-05-25,2025-05-31,N,DELIVERED
8822,11749,1,63,4,1203.63,0.25,0.08,2025-06-04,2025-06-01,2025-06-05,N,DELIVERED
8823,11749,2,195,3,916.87,0.05,0.08,2025-06-04,2025-06-01,2025-06-05,N,DELIVERED
8824,11749,3,70,3,567.86,0.05,0.08,2025-05-30,2025-06-01,2025-06-03,N,DELIVERED
8825,11749,4,40,9,139.77,0.0,0.08,2025-05-30,2025-06-01,2025-06-01,N,DELIVERED
8826,11749,5,243,5,1397.56,0.0,0.08,2025-05-27,2025-06-01,2025-05-28,N,DELIVERED
8827,11749,6,134,6,534.15,0.25,0.08,2025-05-31,2025-06-01,2025-06-04,N,DELIVERED
8828,11749,7,1,12,876.68,0.15,0.08,2025-06-02,2025-06-01,2025-06-03,N,DELIVERED
8829,11750,1,140,8,673.84,0.25,0.08,2025-06-27,2025-06-25,2025-06-30,N,DELIVERED
8830,11750,2,87,6,866.36,0.05,0.08,2025-06-21,2025-06-25,2025-06-23,N,DELIVERED
8831,11750,3,188,3,227.52,0.25,0.08,2025-06-25,2025-06-25,2025-06-29,N,DELIVERED
8832,11750,4,127,8,160.43,0.05,0.08,2025-06-22,2025-06-25,2025-06-24,N,DELIVERED
8833,11751,1,39,1,743.8,0.2,0.08,2025-05-02,2025-05-04,2025-05-03,N,DELIVERED
8834,11751,2,174,10,1001.76,0.15,0.08,2025-04-28,2025-05-04,2025-04-29,N,DELIVERED
8835,11751,3,25,7,1369.23,0.1,0.08,2025-04-30,2025-05-04,2025-05-01,N,DELIVERED
8836,11751,4,20,3,699.31,0.25,0.08,2025-05-07,2025-05-04,2025-05-10,N,DELIVERED
8837,11751,5,249,2,492.6,0.05,0.08,2025-05-07,2025-05-04,2025-05-10,Y,RETURNED
8838,11751,6,226,10,114.99,0.15,0.08,2025-05-06,2025-05-04,2025-05-09,N,DELIVERED
8839,11752,1,48,5,283.77,0.2,0.08,2025-01-31,2025-01-31,2025-02-02,N,DELIVERED
8840,11752,2,129,4,1317.62,0.05,0.08,2025-01-25,2025-01-31,2025-01-26,N,DELIVERED
8841,11752,3,204,11,1161.23,0.25,0.08,2025-01-27,2025-01-31,2025-01-30,N,DELIVERED
8842,11752,4,198,1,1005.54,0.2,0.08,2025-01-29,2025-01-31,2025-01-31,N,DELIVERED
8843,11752,5,174,12,1001.76,0.05,0.08,2025-01-29,2025-01-31,2025-01-30,N,DELIVERED
8844,11753,1,241,7,735.75,0.2,0.08,2025-02-02,2025-02-03,2025-02-03,N,DELIVERED
8845,11753,2,118,5,903.69,0.15,0.08,2025-02-06,2025-02-03,2025-02-10,N,DELIVERED
8846,11753,3,8,6,234.07,0.25,0.08,2025-02-04,2025-02-03,2025-02-07,N,DELIVERED
8847,11753,4,214,2,116.84,0.1,0.08,2025-02-06,2025-02-03,2025-02-10,Y,RETURNED
8848,11754,1,37,5,1115.26,0.25,0.08,2025-05-05,2025-05-05,2025-05-06,N,DELIVERED
8849,11754,2,121,1,295.46,0.25,0.08,2025-04-29,2025-05-05,2025-05-03,N,DELIVERED
8850,11754,3,192,11,345.33,0.25,0.08,2025-04-29,2025-05-05,2025-04-30,N,DELIVERED
8851,11754,4,85,7,1309.14,0.05,0.08,2025-05-04,2025-05-05,2025-05-07,N,DELIVERED
8852,11754,5,250,4,696.59,0.0,0.08,2025-05-07,2025-05-05,2025-05-08,N,DELIVERED
8853,11754,6,97,5,1051.92,0.2,0.08,2025-04-29,2025-05-05,2025-05-02,N,DELIVERED
8854,11755,1,86,11,980.76,0.25,0.08,2025-06-12,2025-06-10,2025-06-14,N,DELIVERED
8855,11755,2,77,6,992.57,0.05,0.08,2025-06-12,2025-06-10,2025-06-16,N,DELIVERED
8856,11755,3,201,3,231.52,0.0,0.08,2025-06-09,2025-06-10,2025-06-12,N,DELIVERED
8857,11755,4,75,3,787.54,0.05,0.08,2025-06-11,2025-06-10,2025-06-15,N,DELIVERED
8858,11755,5,13,6,1178.05,0.0,0.08,2025-06-05,2025-06-10,2025-06-09,N,DELIVERED
8859,11756,1,232,8,862.19,0.2,0.08,2025-02-09,2025-02-09,2025-02-13,N,DELIVERED
8860,11756,2,38,4,535.76,0.0,0.08,2025-02-12,2025-02-09,2025-02-13,N,DELIVERED
8861,11756,3,115,2,439.25,0.2,0.08,2025-02-03,2025-02-09,2025-02-07,N,DELIVERED
8862,11756,4,76,10,331.15,0.0,0.08,2025-02-09,2025-02-09,2025-02-10,N,DELIVERED
8863,11757,1,190,6,459.34,0.1,0.08,2025-04-15,2025-04-19,2025-04-16,N,DELIVERED
8864,11757,2,249,12,492.6,0.05,0.08,2025-04-17,2025-04-19,2025-04-20,N,DELIVERED
8865,11757,3,95,3,310.62,0.2,0.08,2025-04-22,2025-04-19,2025-04-23,N,DELIVERED
8866,11758,1,217,12,674.96,0.25,0.08,2025-06-04,2025-06-03,2025-06-05,N,DELIVERED
8867,11758,2,170,2,1099.87,0.2,0.08,2025-06-05,2025-06-03,2025-06-08,N,DELIVERED
8868,11758,3,134,3,534.15,0.25,0.08,2025-05-28,2025-06-03,2025-05-29,N,DELIVERED
8869,11758,4,96,10,1291.47,0.05,0.08,2025-06-02,2025-06-03,2025-06-06,N,DELIVERED
8870,11758,5,10,8,926.41,0.25,0.08,2025-05-28,2025-06-03,2025-05-31,N,DELIVERED
8871,11758,6,94,12,956.66,0.15,0.08,2025-06-05,2025-06-03,2025-06-09,N,DELIVERED
8872,11758,7,210,7,485.08,0.05,0.08,2025-06-05,2025-06-03,2025-06-07,N,DELIVERED
8873,11759,1,8,11,234.07,0.25,0.08,2025-06-05,2025-06-04,2025-06-09,N,DELIVERED
8874,11759,2,58,3,274.25,0.2,0.08,2025-06-03,2025-06-04,2025-06-06,N,DELIVERED
8875,11759,3,241,9,735.75,0.05,0.08,2025-05-31,2025-06-04,2025-06-01,N,DELIVERED
8876,11759,4,118,10,903.69,0.25,0.08,2025-05-31,2025-06-04,2025-06-03,N,DELIVERED
8877,11759,5,25,11,1369.23,0.15,0.08,2025-05-30,2025-06-04,2025-06-03,N,DELIVERED
8878,11760,1,121,11,295.46,0.05,0.08,2025-03-31,2025-03-29,2025-04-04,Y,RETURNED
8879,11760,2,72,7,808.22,0.15,0.08,2025-03-23,2025-03-29,2025-03-24,N,DELIVERED
8880,11760,3,64,11,339.9,0.1,0.08,2025-03-30,2025-03-29,2025-04-02,N,DELIVERED
8881,11760,4,72,4,808.22,0.15,0.08,2025-03-29,2025-03-29,2025-03-30,N,DELIVERED
8882,11760,5,142,4,622.44,0.2,0.08,2025-03-23,2025-03-29,2025-03-26,N,DELIVERED
8883,11760,6,137,7,812.7,0.1,0.08,2025-03-23,2025-03-29,2025-03-26,Y,RETURNED
8884,11760,7,47,9,672.92,0.0,0.08,2025-03-30,2025-03-29,2025-04-02,N,DELIVERED
8885,11761,1,20,11,699.31,0.05,0.08,2025-01-03,2025-01-09,2025-01-05,N,DELIVERED
8886,11761,2,86,10,980.76,0.2,0.08,2025-01-09,2025-01-09,2025-01-13,N,DELIVERED
8887,11761,3,154,6,1115.8,0.25,0.08,2025-01-12,2025-01-09,2025-01-14,N,DELIVERED
8888,11761,4,148,4,101.04,0.15,0.08,2025-01-10,2025-01-09,2025-01-14,N,DELIVERED
8889,11762,1,21,1,625.34,0.05,0.08,2025-03-11,2025-03-14,2025-03-13,N,DELIVERED
8890,11762,2,121,6,295.46,0.0,0.08,2025-03-11,2025-03-14,2025-03-12,N,DELIVERED
8891,11762,3,63,1,1203.63,0.0,0.08,2025-03-15,2025-03-14,2025-03-18,N,DELIVERED
8892,11762,4,237,1,437.7,0.15,0.08,2025-03-09,2025-03-14,2025-03-11,N,DELIVERED
8893,11762,5,236,9,739.59,0.2,0.08,2025-03-14,2025-03-14,2025-03-18,N,DELIVERED
8894,11762,6,55,4,1118.66,0.05,0.08,2025-03-13,2025-03-14,2025-03-14,N,DELIVERED
8895,11762,7,114,8,89.96,0.0,0.08,2025-03-09,2025-03-14,2025-03-13,N,DELIVERED
8896,11763,1,229,8,641.0,0.05,0.08,2025-06-13,2025-06-16,2025-06-14,N,DELIVERED
8897,11763,2,45,5,642.73,0.1,0.08,2025-06-17,2025-06-16,2025-06-18,N,DELIVERED
8898,11763,3,221,4,361.11,0.15,0.08,2025-06-12,2025-06-16,2025-06-16,N,DELIVERED
8899,11763,4,134,10,534.15,0.25,0.08,2025-06-19,2025-06-16,2025-06-22,N,DELIVERED
8900,11764,1,195,7,916.87,0.0,0.08,2025-04-19,2025-04-25,2025-04-20,N,DELIVERED
8901,11764,2,179,6,1268.27,0.05,0.08,2025-04-19,2025-04-25,2025-04-22,N,DELIVERED
8902,11764,3,126,11,369.54,0.1,0.08,2025-04-21,2025-04-25,2025-04-24,N,DELIVERED
8903,11764,4,227,10,385.06,0.15,0.08,2025-04-27,2025-04-25,2025-04-29,N,DELIVERED
8904,11764,5,95,1,310.62,0.05,0.08,2025-04-26,2025-04-25,2025-04-29,N,DELIVERED
8905,11764,6,38,6,535.76,0.25,0.08,2025-04-26,2025-04-25,2025-04-27,N,DELIVERED
8906,11765,1,206,7,149.64,0.0,0.08,2025-03-30,2025-03-27,2025-03-31,N,DELIVERED
8907,11765,2,238,1,1224.82,0.1,0.08,2025-03-29,2025-03-27,2025-04-02,N,DELIVERED
8908,11765,3,150,2,256.57,0.1,0.08,2025-03-27,2025-03-27,2025-03-28,N,DELIVERED
8909,11765,4,59,1,916.49,0.2,0.08,2025-03-28,2025-03-27,2025-04-01,N,DELIVERED
8910,11766,1,121,4,295.46,0.2,0.08,2025-06-15,2025-06-17,2025-06-16,N,DELIVERED
8911,11766,2,247,2,993.39,0.15,0.08,2025-06-19,2025-06-17,2025-06-20,N,DELIVERED
8912,11766,3,199,2,548.14,0.25,0.08,2025-06-19,2025-06-17,2025-06-23,N,DELIVERED
8913,11766,4,58,3,274.25,0.2,0.08,2025-06-13,2025-06-17,2025-06-15,N,DELIVERED
8914,11766,5,98,3,282.64,0.15,0.08,2025-06-14,2025-06-17,2025-06-15,N,DELIVERED
8915,11767,1,173,7,377.5,0.05,0.08,2025-01-19,2025-01-19,2025-01-20,N,DELIVERED
8916,11767,2,22,3,917.99,0.0,0.08,2025-01-20,2025-01-19,2025-01-24,N,DELIVERED
8917,11767,3,19,7,776.54,0.1,0.08,2025-01-15,2025-01-19,2025-01-17,N,DELIVERED
8918,11767,4,147,5,1147.88,0.0,0.08,2025-01-19,2025-01-19,2025-01-23,N,DELIVERED
8919,11767,5,183,1,335.45,0.05,0.08,2025-01-22,2025-01-19,2025-01-25,N,DELIVERED
8920,11767,6,6,5,1225.54,0.2,0.08,2025-01-16,2025-01-19,2025-01-18,N,DELIVERED
8921,11768,1,42,10,1019.5,0.05,0.08,2025-04-17,2025-04-14,2025-04-21,Y,RETURNED
8922,11768,2,197,1,948.45,0.25,0.08,2025-04-15,2025-04-14,2025-04-17,N,DELIVERED
8923,11768,3,47,12,672.92,0.25,0.08,2025-04-12,2025-04-14,2025-04-14,N,DELIVERED
8924,11769,1,161,5,360.09,0.2,0.08,2025-04-21,2025-04-25,2025-04-23,N,DELIVERED
8925,11769,2,129,6,1317.62,0.1,0.08,2025-04-27,2025-04-25,2025-05-01,N,DELIVERED
8926,11769,3,96,6,1291.47,0.25,0.08,2025-04-24,2025-04-25,2025-04-28,N,DELIVERED
8927,11769,4,13,5,1178.05,0.05,0.08,2025-04-24,2025-04-25,2025-04-26,N,DELIVERED
8928,11770,1,132,9,147.67,0.2,0.08,2025-01-28,2025-01-26,2025-02-01,N,DELIVERED
8929,11770,2,58,8,274.25,0.25,0.08,2025-01-21,2025-01-26,2025-01-23,N,DELIVERED
8930,11770,3,127,3,160.43,0.1,0.08,2025-01-23,2025-01-26,2025-01-24,N,DELIVERED
8931,11770,4,35,11,740.31,0.25,0.08,2025-01-26,2025-01-26,2025-01-28,N,DELIVERED
