order_id,line_number,part_id,quantity,extended_price,discount,tax,return_flag,line_status,ship_date,commit_date
8885,1,149,15,1836.0,0.05,0.08,N,O,2025-07-02,2025-07-01
8885,2,106,17,2227.51,0.0,0.08,N,O,2025-06-30,2025-07-01
8886,1,173,6,731.82,0.0,0.08,N,O,2025-05-23,2025-05-20
8886,2,267,19,1462.24,0.1,0.08,N,O,2025-05-17,2025-05-20
8886,3,228,6,723.0,0.05,0.08,N,O,2025-05-25,2025-05-20
8887,1,283,7,734.72,0.02,0.08,N,F,2025-02-14,2025-02-21
8887,2,160,7,1046.64,0.1,0.08,N,F,2025-02-22,2025-02-21
8887,3,270,19,1802.15,0.02,0.08,N,F,2025-02-21,2025-02-21
8887,4,124,17,2749.41,0.05,0.08,N,F,2025-02-20,2025-02-21
8888,1,261,2,289.98,0.0,0.08,N,O,2025-06-01,2025-06-05
8888,2,295,10,1233.2,0.0,0.08,N,O,2025-06-07,2025-06-05
8888,3,194,14,390.6,0.05,0.08,N,O,2025-06-08,2025-06-05
8889,1,167,10,1218.7,0.1,0.08,N,F,2025-02-05,2025-02-01
8890,1,213,8,567.44,0.05,0.08,N,O,2025-05-02,2025-04-30
8891,1,169,12,1726.32,0.02,0.08,N,F,2025-04-03,2025-03-31
8891,2,217,14,933.52,0.1,0.08,N,F,2025-03-24,2025-03-31
8891,3,149,3,389.1,0.1,0.08,N,F,2025-03-26,2025-03-31
8891,4,286,19,1538.62,0.0,0.08,N,F,2025-03-29,2025-03-31
8891,5,269,11,799.59,0.05,0.08,N,F,2025-03-23,2025-03-31
8892,1,125,1,143.59,0.0,0.08,N,O,2025-06-25,2025-06-26
8893,1,180,9,359.37,0.0,0.08,N,O,2025-01-16,2025-01-13
8893,2,181,3,552.21,0.1,0.08,N,O,2025-01-17,2025-01-13
8893,3,195,20,3937.0,0.02,0.08,N,O,2025-01-06,2025-01-13
8893,4,225,17,1873.4,0.05,0.08,N,O,2025-01-17,2025-01-13
8893,5,282,5,504.2,0.02,0.08,N,O,2025-01-04,2025-01-13
8894,1,100,6,224.34,0.05,0.08,N,O,2025-03-08,2025-03-05
8894,2,295,20,2701.2,0.0,0.08,N,O,2025-03-06,2025-03-05
8894,3,196,2,398.04,0.05,0.08,N,O,2025-03-08,2025-03-05
8894,4,244,14,567.0,0.0,0.08,N,O,2025-03-02,2025-03-05
8894,5,208,20,1735.8,0.0,0.08,N,O,2025-03-05,2025-03-05
8895,1,200,18,1932.66,0.02,0.08,N,F,2025-05-15,2025-05-20
8896,1,142,13,1423.24,0.02,0.08,N,O,2025-02-07,2025-02-15
8896,2,208,12,904.2,0.0,0.08,N,O,2025-02-11,2025-02-15
8897,1,133,20,2264.6,0.05,0.08,N,F,2025-06-14,2025-06-20
8897,2,279,9,498.15,0.05,0.08,N,F,2025-06-19,2025-06-20
8898,1,247,8,1167.92,0.1,0.08,N,O,2025-06-03,2025-06-11
8898,2,169,17,2201.16,0.1,0.08,N,O,2025-06-05,2025-06-11
8899,1,266,1,115.05,0.0,0.08,N,F,2025-06-25,2025-06-25
8899,2,125,3,446.91,0.0,0.08,N,F,2025-06-28,2025-06-25
8899,3,176,3,435.03,0.02,0.08,N,F,2025-06-28,2025-06-25
8899,4,182,2,271.0,0.02,0.08,N,F,2025-06-16,2025-06-25
8899,5,130,18,2530.08,0.0,0.08,N,F,2025-06-22,2025-06-25
8900,1,107,7,512.54,0.05,0.08,N,O,2025-06-11,2025-06-15
8901,1,194,3,86.19,0.02,0.08,N,O,2025-01-29,2025-01-30
8901,2,206,3,366.69,0.0,0.08,N,O,2025-01-31,2025-01-30
8901,3,137,9,472.5,0.05,0.08,N,O,2025-01-29,2025-01-30
8901,4,101,17,3329.62,0.0,0.08,N,O,2025-01-31,2025-01-30
8901,5,114,6,791.4,0.02,0.08,N,O,2025-02-01,2025-01-30
8902,1,235,16,1221.6,0.05,0.08,N,O,2025-01-25,2025-01-24
8902,2,271,3,164.1,0.1,0.08,N,O,2025-01-17,2025-01-24
8902,3,294,9,315.81,0.1,0.08,N,O,2025-01-22,2025-01-24
8902,4,205,8,732.0,0.1,0.08,N,O,2025-01-23,2025-01-24
8902,5,195,12,2114.4,0.0,0.08,N,O,2025-01-29,2025-01-24
8903,1,293,10,1079.2,0.1,0.08,N,O,2025-03-16,2025-03-24
8903,2,235,19,1340.64,0.05,0.08,N,O,2025-03-19,2025-03-24
8903,3,217,3,193.53,0.05,0.08,N,O,2025-03-25,2025-03-24
8903,4,197,12,1622.64,0.02,0.08,N,O,2025-03-16,2025-03-24
8904,1,133,8,777.92,0.1,0.08,N,F,2025-07-07,2025-07-10
8904,2,277,10,809.6,0.02,0.08,N,F,2025-07-09,2025-07-10
8904,3,268,14,2133.04,0.1,0.08,N,F,2025-07-11,2025-07-10
8904,4,190,16,2785.76,0.02,0.08,N,F,2025-07-15,2025-07-10
8904,5,117,19,1914.06,0.0,0.08,N,F,2025-07-13,2025-07-10
8905,1,153,5,771.2,0.05,0.08,N,O,2025-01-12,2025-01-19
8906,1,150,1,63.99,0.0,0.08,N,O,2025-04-13,2025-04-10
8907,1,189,15,2408.25,0.0,0.08,N,F,2025-05-05,2025-05-08
8907,2,241,8,396.08,0.1,0.08,N,F,2025-05-02,2025-05-08
8907,3,188,3,247.38,0.05,0.08,N,F,2025-05-04,2025-05-08
8907,4,258,20,952.6,0.1,0.08,N,F,2025-05-04,2025-05-08
8908,1,102,1,166.11,0.1,0.08,N,O,2025-03-06,2025-03-02
8908,2,148,20,2243.0,0.0,0.08,N,O,2025-02-27,2025-03-02
8909,1,270,20,2633.6,0.1,0.08,N,O,2025-03-02,2025-02-27
8909,2,142,11,925.65,0.1,0.08,N,O,2025-03-03,2025-02-27
8910,1,256,9,1238.04,0.05,0.08,N,F,2025-07-03,2025-07-09
8910,2,299,17,568.48,0.05,0.08,N,F,2025-07-04,2025-07-09
8910,3,133,11,1110.56,0.02,0.08,N,F,2025-07-02,2025-07-09
8910,4,152,5,311.55,0.05,0.08,N,F,2025-07-13,2025-07-09
8910,5,118,17,2569.72,0.05,0.08,N,F,2025-07-04,2025-07-09
8911,1,269,20,1289.2,0.1,0.08,N,O,2025-05-08,2025-05-15
8912,1,212,11,1704.01,0.0,0.08,N,O,2025-05-12,2025-05-08
8912,2,193,2,388.42,0.02,0.08,N,O,2025-05-01,2025-05-08
8913,1,213,20,1493.4,0.1,0.08,N,O,2025-04-06,2025-04-07
8913,2,125,13,2345.98,0.02,0.08,N,O,2025-03-30,2025-04-07
8913,3,147,3,478.74,0.0,0.08,N,O,2025-04-02,2025-04-07
8913,4,223,10,395.5,0.02,0.08,N,O,2025-04-12,2025-04-07
8913,5,208,17,1141.55,0.1,0.08,N,O,2025-04-07,2025-04-07
8914,1,137,5,307.6,0.0,0.08,N,O,2025-05-20,2025-05-19
8914,2,256,13,1519.44,0.0,0.08,N,O,2025-05-13,2025-05-19
8914,3,264,1,109.66,0.02,0.08,N,O,2025-05-20,2025-05-19
8915,1,158,4,155.6,0.02,0.08,N,O,2025-01-20,2025-01-29
8915,2,179,16,1666.88,0.0,0.08,N,O,2025-02-03,2025-01-29
8915,3,225,12,1226.4,0.0,0.08,N,O,2025-01-22,2025-01-29
8915,4,174,9,1314.9,0.1,0.08,N,O,2025-02-01,2025-01-29
8915,5,193,18,3792.96,0.0,0.08,N,O,2025-01-24,2025-01-29
8916,1,206,3,355.23,0.02,0.08,N,O,2025-03-28,2025-04-04
8916,2,254,6,560.04,0.02,0.08,N,O,2025-03-29,2025-04-04
8917,1,298,8,332.64,0.02,0.08,N,F,2025-03-29,2025-04-06
8917,2,267,14,1153.46,0.1,0.08,N,F,2025-04-06,2025-04-06
8917,3,278,11,607.53,0.05,0.08,N,F,2025-04-08,2025-04-06
8918,1,128,6,294.36,0.1,0.08,N,O,2025-01-15,2025-01-21
8918,2,285,16,1046.08,0.0,0.08,N,O,2025-01-16,2025-01-21
8918,3,132,16,628.64,0.1,0.08,N,O,2025-01-23,2025-01-21
8918,4,208,13,1094.47,0.02,0.08,N,O,2025-01-12,2025-01-21
8918,5,170,11,1695.98,0.1,0.08,N,O,2025-01-13,2025-01-21
8919,1,225,19,1895.63,0.0,0.08,N,F,2025-06-13,2025-06-22
8919,2,291,16,1396.64,0.0,0.08,N,F,2025-06-22,2025-06-22
8919,3,269,13,925.08,0.0,0.08,N,F,2025-06-25,2025-06-22
8919,4,196,1,161.8,0.1,0.08,N,F,2025-06-16,2025-06-22
8920,1,292,4,624.6,0.05,0.08,N,O,2025-06-10,2025-06-12
8920,2,170,17,2552.89,0.05,0.08,N,O,2025-06-13,2025-06-12
8920,3,285,14,786.38,0.0,0.08,N,O,2025-06-12,2025-06-12
8920,4,197,6,819.3,0.1,0.08,N,O,2025-06-06,2025-06-12
8921,1,242,2,59.46,0.1,0.08,N,F,2025-06-06,2025-06-14
8921,2,278,14,811.72,0.1,0.08,N,F,2025-06-19,2025-06-14
8921,3,215,5,477.25,0.05,0.08,N,F,2025-06-18,2025-06-14
8922,1,203,18,2495.34,0.02,0.08,N,F,2025-05-12,2025-05-10
8922,2,159,10,1040.7,0.02,0.08,R,F,2025-05-15,2025-05-10
8922,3,176,9,1346.94,0.1,0.08,N,F,2025-05-13,2025-05-10
8922,4,191,16,2036.48,0.1,0.08,N,F,2025-05-11,2025-05-10
8923,1,168,19,4064.67,0.0,0.08,N,O,2025-07-02,2025-06-27
8923,2,173,18,2572.92,0.0,0.08,N,O,2025-06-21,2025-06-27
8923,3,215,9,822.69,0.02,0.08,N,O,2025-06-30,2025-06-27
8923,4,275,1,96.1,0.05,0.08,N,O,2025-07-01,2025-06-27
8923,5,251,12,1650.36,0.02,0.08,N,O,2025-06-20,2025-06-27
8924,1,123,17,1933.24,0.02,0.08,N,O,2025-04-21,2025-04-28
8925,1,160,8,1605.44,0.05,0.08,N,O,2025-02-18,2025-02-25
8925,2,238,20,2289.6,0.05,0.08,N,O,2025-03-01,2025-02-25
8926,1,226,8,829.2,0.05,0.08,N,O,2025-04-22,2025-04-18
8927,1,124,20,3200.2,0.02,0.08,N,O,2025-03-05,2025-03-11
8927,2,175,19,701.67,0.02,0.08,N,O,2025-03-08,2025-03-11
8927,3,101,19,3612.47,0.0,0.08,N,O,2025-03-06,2025-03-11
8927,4,135,12,2093.4,0.05,0.08,N,O,2025-03-16,2025-03-11
8928,1,225,12,936.48,0.02,0.08,N,O,2025-03-23,2025-03-30
8928,2,167,8,1043.44,0.02,0.08,N,O,2025-03-21,2025-03-30
8928,3,109,6,233.4,0.1,0.08,N,O,2025-03-31,2025-03-30
8928,4,252,11,1838.21,0.05,0.08,N,O,2025-03-23,2025-03-30
8929,1,287,12,434.16,0.05,0.08,N,O,2025-06-12,2025-06-09
8929,2,131,4,523.64,0.05,0.08,N,O,2025-06-05,2025-06-09
8929,3,202,5,522.7,0.02,0.08,N,O,2025-06-09,2025-06-09
8929,4,297,9,1270.53,0.1,0.08,N,O,2025-06-07,2025-06-09
8929,5,194,1,34.63,0.02,0.08,N,O,2025-06-14,2025-06-09
8930,1,166,5,238.5,0.05,0.08,N,F,2025-06-02,2025-06-09
8930,2,218,2,244.5,0.0,0.08,N,F,2025-06-04,2025-06-09
8930,3,261,3,575.19,0.02,0.08,N,F,2025-06-14,2025-06-09
8930,4,260,19,1873.78,0.05,0.08,N,F,2025-06-14,2025-06-09
8930,5,282,5,386.6,0.0,0.08,N,F,2025-06-12,2025-06-09
8931,1,209,12,350.64,0.02,0.08,N,F,2025-05-16,2025-05-18
8931,2,243,11,719.4,0.1,0.08,N,F,2025-05-16,2025-05-18
8931,3,292,17,2666.11,0.05,0.08,N,F,2025-05-23,2025-05-18
8931,4,287,2,63.26,0.1,0.08,N,F,2025-05-22,2025-05-18
8931,5,231,14,606.9,0.0,0.08,N,F,2025-05-10,2025-05-18
8932,1,135,15,3188.25,0.0,0.08,N,O,2025-06-11,2025-06-14
8932,2,141,3,504.06,0.05,0.08,N,O,2025-06-05,2025-06-14
8932,3,141,2,269.58,0.0,0.08,N,O,2025-06-06,2025-06-14
8932,4,289,10,982.9,0.0,0.08,N,O,2025-06-14,2025-06-14
8933,1,235,6,586.98,0.05,0.08,N,O,2025-06-12,2025-06-19
8933,2,192,9,359.46,0.05,0.08,N,O,2025-06-19,2025-06-19
8933,3,219,10,1622.0,0.05,0.08,N,O,2025-06-10,2025-06-19
8934,1,191,14,1690.22,0.1,0.08,N,O,2025-05-27,2025-06-03
8934,2,148,3,436.17,0.05,0.08,N,O,2025-06-01,2025-06-03
8934,3,236,16,2725.44,0.02,0.08,N,O,2025-06-05,2025-06-03
8934,4,210,16,1098.08,0.1,0.08,N,O,2025-05-25,2025-06-03
8934,5,272,5,352.55,0.0,0.08,N,O,2025-05-27,2025-06-03
8935,1,191,2,247.8,0.1,0.08,N,O,2025-06-19,2025-06-20
8935,2,294,4,117.16,0.02,0.08,N,O,2025-06-14,2025-06-20
8936,1,255,8,1019.44,0.0,0.08,N,O,2025-03-17,2025-03-14
8937,1,149,11,1432.86,0.1,0.08,N,F,2025-04-07,2025-04-08
8937,2,201,20,2242.4,0.05,0.08,N,F,2025-04-01,2025-04-08
8937,3,167,1,107.52,0.02,0.08,N,F,2025-04-10,2025-04-08
8937,4,158,6,283.5,0.05,0.08,N,F,2025-04-09,2025-04-08
8938,1,192,11,397.54,0.02,0.08,N,O,2025-04-03,2025-04-08
8938,2,285,3,181.74,0.1,0.08,N,O,2025-04-03,2025-04-08
8938,3,132,5,213.05,0.0,0.08,N,O,2025-04-02,2025-04-08
8939,1,112,17,2375.75,0.0,0.08,N,O,2025-02-18,2025-02-14
8940,1,278,18,882.9,0.1,0.08,N,O,2025-06-25,2025-06-24
8940,2,295,16,2226.72,0.02,0.08,N,O,2025-06-27,2025-06-24
8940,3,290,19,2355.24,0.0,0.08,N,O,2025-06-22,2025-06-24
8940,4,251,16,2410.4,0.1,0.08,N,O,2025-06-28,2025-06-24
8941,1,296,18,2506.86,0.02,0.08,N,F,2025-02-14,2025-02-23
8941,2,181,19,3830.78,0.05,0.08,N,F,2025-02-26,2025-02-23
8941,3,194,3,81.69,0.05,0.08,N,F,2025-02-20,2025-02-23
8942,1,119,15,655.65,0.05,0.08,N,F,2025-06-04,2025-06-02
8943,1,161,3,199.8,0.02,0.08,N,O,2025-02-17,2025-02-19
8943,2,114,8,1099.44,0.05,0.08,N,O,2025-02-21,2025-02-19
8943,3,222,8,302.08,0.1,0.08,N,O,2025-02-22,2025-02-19
8944,1,238,18,1649.88,0.1,0.08,N,O,2025-04-25,2025-05-02
8944,2,124,2,254.92,0.1,0.08,N,O,2025-05-01,2025-05-02
8945,1,261,17,2590.12,0.1,0.08,N,F,2025-04-25,2025-05-04
8945,2,229,12,1671.6,0.05,0.08,N,F,2025-04-25,2025-05-04
8945,3,288,8,1254.64,0.02,0.08,N,F,2025-05-03,2025-05-04
8946,1,299,11,406.89,0.05,0.08,N,O,2025-06-24,2025-06-19
8946,2,238,10,1081.1,0.1,0.08,N,O,2025-06-16,2025-06-19
8947,1,175,4,172.32,0.02,0.08,N,O,2025-04-15,2025-04-24
8947,2,110,18,827.28,0.1,0.08,N,O,2025-04-29,2025-04-24
8947,3,108,10,377.0,0.05,0.08,N,O,2025-04-19,2025-04-24
8948,1,158,16,780.0,0.05,0.08,N,O,2025-05-09,2025-05-17
8948,2,119,7,420.14,0.1,0.08,N,O,2025-05-17,2025-05-17
8949,1,296,8,1270.0,0.02,0.08,N,F,2025-04-28,2025-05-02
8949,2,274,20,513.4,0.05,0.08,N,F,2025-05-06,2025-05-02
8949,3,112,7,1133.86,0.0,0.08,N,F,2025-05-07,2025-05-02
8949,4,162,2,340.64,0.02,0.08,N,F,2025-04-23,2025-05-02
8950,1,146,1,131.45,0.0,0.08,N,O,2025-07-11,2025-07-07
8950,2,147,11,2158.53,0.02,0.08,N,O,2025-06-30,2025-07-07
8951,1,114,3,368.97,0.0,0.08,N,F,2025-02-03,2025-01-30
8951,2,193,18,3650.58,0.1,0.08,N,F,2025-01-22,2025-01-30
8951,3,294,3,91.92,0.05,0.08,N,F,2025-01-21,2025-01-30
8951,4,141,14,1696.38,0.02,0.08,N,F,2025-01-25,2025-01-30
8952,1,103,11,342.76,0.0,0.08,N,O,2025-06-02,2025-06-08
8952,2,238,3,382.59,0.02,0.08,N,O,2025-06-11,2025-06-08
8952,3,275,7,580.93,0.05,0.08,N,O,2025-05-31,2025-06-08
8953,1,182,13,2210.52,0.02,0.08,N,F,2025-02-03,2025-02-04
8953,2,125,4,604.2,0.05,0.08,N,F,2025-01-28,2025-02-04
8953,3,211,5,865.25,0.1,0.08,N,F,2025-02-05,2025-02-04
8953,4,204,20,3724.8,0.1,0.08,N,F,2025-01-26,2025-02-04
8953,5,293,14,1860.32,0.0,0.08,N,F,2025-01-30,2025-02-04
8954,1,260,18,2049.48,0.1,0.08,N,O,2025-03-18,2025-03-23
8955,1,223,10,405.0,0.02,0.08,N,F,2025-05-07,2025-05-11
8955,2,107,13,777.27,0.05,0.08,R,F,2025-05-05,2025-05-11
8955,3,115,5,206.6,0.02,0.08,N,F,2025-05-03,2025-05-11
8955,4,284,16,1087.04,0.0,0.08,N,F,2025-05-02,2025-05-11
8956,1,147,17,3325.37,0.05,0.08,N,O,2025-02-16,2025-02-11
8957,1,291,10,1143.8,0.0,0.08,N,F,2025-03-23,2025-03-25
8957,2,187,12,2121.12,0.05,0.08,N,F,2025-03-19,2025-03-25
8957,3,212,16,2087.04,0.02,0.08,N,F,2025-03-27,2025-03-25
8957,4,142,3,332.94,0.0,0.08,N,F,2025-03-17,2025-03-25
8958,1,162,19,3265.72,0.05,0.08,N,O,2025-01-11,2025-01-20
8959,1,293,17,2553.23,0.02,0.08,N,F,2025-05-14,2025-05-15
8960,1,160,9,1653.03,0.05,0.08,N,F,2025-03-28,2025-03-27
8960,2,110,19,688.56,0.0,0.08,N,F,2025-03-25,2025-03-27
8960,3,138,19,620.92,0.1,0.08,N,F,2025-03-31,2025-03-27
8960,4,200,19,1999.37,0.1,0.08,N,F,2025-03-25,2025-03-27
8961,1,128,4,255.96,0.02,0.08,N,O,2025-03-22,2025-03-30
8961,2,242,11,379.06,0.02,0.08,N,O,2025-04-03,2025-03-30
8961,3,190,1,209.54,0.05,0.08,N,O,2025-03-23,2025-03-30
8961,4,234,12,1070.4,0.02,0.08,N,O,2025-03-21,2025-03-30
8961,5,254,15,1574.25,0.1,0.08,N,O,2025-03-25,2025-03-30
8962,1,104,7,277.41,0.05,0.08,N,F,2025-02-13,2025-02-11
8963,1,124,6,714.6,0.05,0.08,N,O,2025-04-18,2025-04-20
8963,2,297,17,2697.73,0.05,0.08,N,O,2025-04-23,2025-04-20
8963,3,278,16,812.96,0.1,0.08,N,O,2025-04-24,2025-04-20
8964,1,236,17,3257.37,0.1,0.08,N,O,2025-05-17,2025-05-21
8965,1,293,2,262.86,0.1,0.08,N,O,2025-05-02,2025-05-06
8965,2,256,17,1895.5,0.1,0.08,N,O,2025-05-03,2025-05-06
8966,1,225,16,1543.36,0.02,0.08,N,F,2025-01-23,2025-01-30
8966,2,246,13,1348.23,0.0,0.08,N,F,2025-01-28,2025-01-30
8966,3,177,8,1117.6,0.1,0.08,N,F,2025-01-29,2025-01-30
8966,4,237,6,476.04,0.0,0.08,N,F,2025-01-31,2025-01-30
8966,5,212,10,1507.1,0.0,0.08,N,F,2025-02-02,2025-01-30
8967,1,259,15,1600.65,0.05,0.08,N,F,2025-07-04,2025-07-01
8967,2,211,15,2415.6,0.1,0.08,N,F,2025-06-24,2025-07-01
8968,1,260,13,1320.28,0.05,0.08,N,F,2025-04-05,2025-04-09
8968,2,282,5,505.7,0.02,0.08,N,F,2025-04-01,2025-04-09
8968,3,128,18,1126.8,0.0,0.08,N,F,2025-04-04,2025-04-09
8968,4,186,17,2521.61,0.1,0.08,N,F,2025-04-08,2025-04-09
8968,5,137,8,462.96,0.02,0.08,N,F,2025-04-02,2025-04-09
8969,1,163,1,78.44,0.0,0.08,N,O,2025-01-06,2025-01-14
8970,1,236,4,739.36,0.05,0.08,N,O,2025-02-28,2025-02-25
8970,2,196,7,1156.33,0.1,0.08,N,O,2025-03-02,2025-02-25
8970,3,297,8,1331.68,0.0,0.08,N,O,2025-02-18,2025-02-25
8971,1,116,14,1788.08,0.0,0.08,N,F,2025-07-11,2025-07-07
8971,2,202,13,1466.14,0.05,0.08,N,F,2025-07-08,2025-07-07
8972,1,232,4,783.28,0.02,0.08,N,O,2025-04-27,2025-04-26
8972,2,278,5,276.95,0.0,0.08,N,O,2025-04-27,2025-04-26
8972,3,259,10,1182.2,0.0,0.08,N,O,2025-04-29,2025-04-26
8972,4,139,12,1557.72,0.0,0.08,N,O,2025-04-30,2025-04-26
8973,1,275,11,813.89,0.1,0.08,N,O,2025-06-05,2025-06-06
8974,1,208,20,1561.8,0.1,0.08,N,O,2025-06-27,2025-07-06
8974,2,169,13,1729.39,0.05,0.08,N,O,2025-07-07,2025-07-06
8975,1,135,1,207.37,0.1,0.08,N,O,2025-06-29,2025-06-24
8975,2,270,10,900.2,0.02,0.08,N,O,2025-06-26,2025-06-24
8975,3,126,13,1585.74,0.1,0.08,N,O,2025-06-27,2025-06-24
8975,4,141,3,467.46,0.1,0.08,N,O,2025-06-15,2025-06-24
8975,5,216,18,2377.08,0.0,0.08,N,O,2025-06-25,2025-06-24
8976,1,114,3,492.24,0.1,0.08,N,O,2025-05-02,2025-05-01
8976,2,114,8,1256.8,0.0,0.08,N,O,2025-05-06,2025-05-01
8976,3,285,14,925.54,0.0,0.08,N,O,2025-05-03,2025-05-01
8976,4,182,4,671.16,0.02,0.08,N,O,2025-04-26,2025-05-01
8977,1,226,20,1831.8,0.0,0.08,N,O,2025-01-20,2025-01-18
8977,2,156,8,1301.92,0.05,0.08,N,O,2025-01-15,2025-01-18
8978,1,264,3,257.61,0.02,0.08,N,F,2025-02-25,2025-03-03
8978,2,172,6,911.88,0.0,0.08,N,F,2025-03-05,2025-03-03
8978,3,221,9,496.17,0.05,0.08,N,F,2025-02-23,2025-03-03
8978,4,158,6,270.18,0.0,0.08,N,F,2025-02-27,2025-03-03
8979,1,241,18,911.52,0.0,0.08,N,O,2025-03-08,2025-03-13
8979,2,122,1,35.66,0.0,0.08,N,O,2025-03-10,2025-03-13
8979,3,153,4,673.0,0.05,0.08,N,O,2025-03-06,2025-03-13
8979,4,284,13,831.09,0.05,0.08,N,O,2025-03-09,2025-03-13
8980,1,179,12,1255.68,0.1,0.08,N,O,2025-05-09,2025-05-09
8980,2,252,16,2148.32,0.1,0.08,N,O,2025-05-01,2025-05-09
8980,3,101,20,3831.6,0.1,0.08,N,O,2025-05-14,2025-05-09
8980,4,178,15,2150.25,0.05,0.08,N,O,2025-05-05,2025-05-09
8980,5,218,3,381.93,0.1,0.08,N,O,2025-04-30,2025-05-09
8981,1,200,12,1420.44,0.02,0.08,N,O,2025-06-21,2025-06-16
8981,2,287,8,329.2,0.1,0.08,N,O,2025-06-13,2025-06-16
8981,3,169,9,1474.38,0.05,0.08,N,O,2025-06-09,2025-06-16
8981,4,138,9,316.71,0.1,0.08,N,O,2025-06-08,2025-06-16
8982,1,137,10,573.8,0.0,0.08,N,O,2025-01-18,2025-01-18
8982,2,154,6,994.08,0.1,0.08,N,O,2025-01-23,2025-01-18
8982,3,257,15,2102.7,0.1,0.08,N,O,2025-01-17,2025-01-18
8983,1,187,18,2520.0,0.02,0.08,N,O,2025-02-12,2025-02-16
8983,2,151,5,375.0,0.0,0.08,N,O,2025-02-10,2025-02-16
8983,3,159,18,2083.14,0.1,0.08,N,O,2025-02-07,2025-02-16
8983,4,121,10,1143.1,0.1,0.08,N,O,2025-02-10,2025-02-16
8983,5,219,11,1658.69,0.0,0.08,N,O,2025-02-15,2025-02-16
8984,1,272,3,196.86,0.1,0.08,N,O,2025-05-09,2025-05-14
8984,2,274,8,185.92,0.05,0.08,N,O,2025-05-07,2025-05-14
8984,3,298,20,817.0,0.0,0.08,N,O,2025-05-15,2025-05-14
8984,4,277,11,794.53,0.0,0.08,N,O,2025-05-10,2025-05-14
8985,1,275,10,980.0,0.02,0.08,N,O,2025-03-22,2025-03-24
8985,2,120,13,1993.81,0.02,0.08,N,O,2025-03-19,2025-03-24
8985,3,166,6,273.54,0.0,0.08,N,O,2025-03-24,2025-03-24
8985,4,120,2,268.64,0.05,0.08,N,O,2025-03-29,2025-03-24
8985,5,260,19,2317.05,0.1,0.08,N,O,2025-03-27,2025-03-24
8986,1,273,7,220.08,0.05,0.08,N,O,2025-03-05,2025-03-02
8987,1,201,13,1428.44,0.0,0.08,N,O,2025-06-04,2025-06-13
8987,2,292,3,490.11,0.02,0.08,N,O,2025-06-16,2025-06-13
8988,1,177,1,133.93,0.1,0.08,N,O,2025-06-30,2025-06-29
8988,2,149,14,1553.02,0.05,0.08,N,O,2025-06-26,2025-06-29
8988,3,215,17,1391.11,0.1,0.08,N,O,2025-06-29,2025-06-29
8989,1,236,19,3276.55,0.0,0.08,N,O,2025-03-07,2025-03-03
8989,2,125,11,1620.85,0.05,0.08,N,O,2025-02-26,2025-03-03
8989,3,134,5,254.4,0.0,0.08,N,O,2025-03-03,2025-03-03
8989,4,250,3,447.21,0.05,0.08,N,O,2025-03-03,2025-03-03
8990,1,298,19,964.06,0.0,0.08,N,F,2025-01-21,2025-01-28
8990,2,263,3,483.27,0.02,0.08,N,F,2025-01-21,2025-01-28
8990,3,125,17,2765.39,0.0,0.08,N,F,2025-01-21,2025-01-28
8990,4,100,7,216.65,0.1,0.08,N,F,2025-01-24,2025-01-28
8990,5,142,18,1973.88,0.05,0.08,N,F,2025-01-29,2025-01-28
8991,1,179,3,325.26,0.05,0.08,N,F,2025-06-12,2025-06-13
8991,2,292,17,3131.4,0.02,0.08,N,F,2025-06-18,2025-06-13
8992,1,172,7,1270.78,0.0,0.08,N,O,2025-02-07,2025-02-08
8992,2,159,7,1013.39,0.05,0.08,N,O,2025-02-08,2025-02-08
8992,3,290,17,2100.69,0.05,0.08,N,O,2025-02-06,2025-02-08
8992,4,125,11,2034.45,0.1,0.08,N,O,2025-01-31,2025-02-08
8993,1,232,18,3277.08,0.1,0.08,N,F,2025-03-14,2025-03-09
8993,2,143,2,209.74,0.1,0.08,R,F,2025-03-05,2025-03-09
8993,3,264,11,933.68,0.1,0.08,N,F,2025-02-28,2025-03-09
8993,4,153,5,872.7,0.1,0.08,N,F,2025-03-13,2025-03-09
8993,5,239,14,1146.46,0.1,0.08,N,F,2025-03-14,2025-03-09
8994,1,273,18,686.7,0.0,0.08,N,O,2025-06-16,2025-06-14
8994,2,238,11,1077.56,0.1,0.08,N,O,2025-06-07,2025-06-14
8994,3,209,14,443.52,0.05,0.08,N,O,2025-06-17,2025-06-14
8994,4,189,13,2293.07,0.0,0.08,N,O,2025-06-07,2025-06-14
8994,5,147,3,427.17,0.0,0.08,N,O,2025-06-11,2025-06-14
8995,1,227,11,1663.64,0.05,0.08,N,F,2025-06-14,2025-06-09
8996,1,239,8,511.84,0.02,0.08,N,O,2025-06-30,2025-06-27
8996,2,277,2,145.12,0.0,0.08,N,O,2025-06-18,2025-06-27
8997,1,167,4,481.64,0.05,0.08,N,O,2025-03-13,2025-03-14
8997,2,143,17,1675.69,0.1,0.08,N,O,2025-03-18,2025-03-14
8997,3,163,14,1033.76,0.05,0.08,N,O,2025-03-06,2025-03-14
8997,4,129,10,1440.2,0.1,0.08,N,O,2025-03-12,2025-03-14
8998,1,241,9,377.19,0.05,0.08,N,O,2025-05-04,2025-04-30
8999,1,115,14,603.96,0.0,0.08,N,F,2025-06-28,2025-07-03
8999,2,214,5,458.45,0.0,0.08,N,F,2025-07-01,2025-07-03
