order_id,cust_id,order_status,total_price,order_date,order_priority
10886,2182,O,1075.54,2025-05-01,1-URGENT
10887,2182,P,2508.75,2025-01-18,2-HIGH
10888,2182,O,3189.86,2025-05-15,1-URGENT
10889,2182,O,1797.22,2025-04-03,3-MEDIUM
10890,2183,F,5911.78,2025-06-11,3-MEDIUM
10891,2183,O,7602.03,2025-03-28,2-HIGH
10892,2184,O,4368.9,2025-05-31,2-HIGH
10893,2184,P,146.88,2025-02-10,4-LOW
10894,2185,F,2354.78,2025-01-22,4-LOW
10895,2185,F,922.15,2025-06-08,3-MEDIUM
10896,2185,P,713.88,2025-01-22,2-HIGH
10897,2186,F,4772.84,2025-01-01,1-URGENT
10898,2186,O,9072.71,2025-03-07,4-LOW
10899,2186,F,1668.59,2025-01-23,2-HIGH
10900,2186,P,4047.96,2025-06-23,1-URGENT
10901,2186,P,1746.76,2025-06-14,4-LOW
10902,2187,O,666.78,2025-01-20,2-HIGH
10903,2187,F,4223.34,2025-02-27,4-LOW
10904,2187,O,1508.22,2025-05-06,1-URGENT
10905,2187,O,643.15,2025-02-02,3-MEDIUM
10906,2187,F,5929.13,2025-03-30,4-LOW
10907,2187,P,8616.74,2025-06-07,1-URGENT
10908,2188,F,2792.66,2025-04-11,2-HIGH
10909,2188,P,155.98,2025-05-27,2-HIGH
10910,2188,P,3905.26,2025-02-25,4-LOW
10911,2188,O,5012.23,2025-03-31,2-HIGH
10912,2189,F,6878.83,2025-01-09,2-HIGH
10913,2189,O,3063.91,2025-01-04,1-URGENT
10914,2189,F,2291.28,2025-04-04,2-HIGH
10915,2189,O,4719.96,2025-01-19,2-HIGH
10916,2189,O,6122.71,2025-06-08,2-HIGH
10917,2190,F,4267.29,2025-02-13,3-MEDIUM
10918,2190,F,5268.19,2025-01-14,1-URGENT
10919,2190,F,5967.62,2025-01-05,2-HIGH
10920,2190,F,2017.51,2025-02-07,3-MEDIUM
10921,2190,O,195.5,2025-05-23,4-LOW
10922,2191,P,4571.49,2025-03-26,4-LOW
10923,2191,F,4587.27,2025-04-21,2-HIGH
10924,2191,F,2005.2,2025-02-07,3-MEDIUM
10925,2192,F,1849.88,2025-05-22,3-MEDIUM
10926,2192,O,4026.91,2025-03-12,1-URGENT
10927,2193,F,2058.06,2025-02-16,1-URGENT
10928,2193,O,4862.41,2025-03-28,3-MEDIUM
10929,2193,F,91.23,2025-05-14,4-LOW
10930,2194,P,2326.91,2025-06-09,4-LOW
10931,2194,F,152.15,2025-05-15,3-MEDIUM
10932,2194,P,4310.69,2025-03-19,2-HIGH
10933,2195,F,886.01,2025-04-07,2-HIGH
10934,2195,F,4231.11,2025-03-26,2-HIGH
10935,2196,P,4646.08,2025-04-11,2-HIGH
10936,2196,O,2527.06,2025-06-18,4-LOW
10937,2196,O,1636.61,2025-01-20,4-LOW
10938,2196,F,175.58,2025-06-26,3-MEDIUM
10939,2196,O,1152.66,2025-04-13,1-URGENT
10940,2197,O,3354.46,2025-06-10,2-HIGH
10941,2197,F,4917.82,2025-06-15,2-HIGH
10942,2197,F,4211.24,2025-03-13,4-LOW
10943,2197,O,2152.29,2025-01-20,3-MEDIUM
10944,2197,F,1337.63,2025-03-28,4-LOW
10945,2197,P,1156.98,2025-06-21,4-LOW
10946,2197,P,1543.74,2025-06-09,1-URGENT
10947,2197,P,846.79,2025-01-31,1-URGENT
10948,2198,P,1951.43,2025-03-23,2-HIGH
10949,2198,O,2665.35,2025-05-20,1-URGENT
10950,2199,O,6104.59,2025-06-18,1-URGENT
10951,2199,P,4414.37,2025-01-07,2-HIGH
10952,2199,O,4751.31,2025-05-11,2-HIGH
10953,2199,P,1812.54,2025-03-02,1-URGENT
10954,2199,O,712.48,2025-01-03,3-MEDIUM
10955,2200,P,6251.37,2025-02-22,3-MEDIUM
10956,2200,P,3332.2,2025-02-23,2-HIGH
10957,2200,P,6080.35,2025-05-28,2-HIGH
10958,2200,P,6214.1,2025-03-05,3-MEDIUM
10959,2200,F,4805.58,2025-03-25,3-MEDIUM
10960,2200,F,66.14,2025-01-09,2-HIGH
10961,2200,F,892.36,2025-04-12,4-LOW
10962,2200,P,3384.14,2025-01-31,3-MEDIUM
10963,2201,F,3242.05,2025-02-20,3-MEDIUM
10964,2202,P,2271.88,2025-04-29,4-LOW
10965,2202,P,1198.9,2025-01-23,2-HIGH
10966,2202,O,4029.08,2025-01-12,3-MEDIUM
10967,2202,O,337.04,2025-05-11,1-URGENT
10968,2202,O,8291.91,2025-01-11,2-HIGH
10969,2202,F,10951.98,2025-04-01,4-LOW
10970,2203,F,4840.36,2025-06-30,4-LOW
10971,2203,P,1049.17,2025-06-29,4-LOW
10972,2203,F,7899.03,2025-06-09,2-HIGH
10973,2203,O,3388.31,2025-03-10,1-URGENT
10974,2203,O,61.41,2025-02-24,4-LOW
10975,2203,F,5051.65,2025-03-03,2-HIGH
10976,2203,P,2925.51,2025-02-18,4-LOW
10977,2203,F,3196.09,2025-05-30,4-LOW
10978,2204,O,3425.16,2025-04-03,2-HIGH
10979,2204,O,3010.17,2025-01-12,2-HIGH
10980,2204,F,2610.86,2025-05-01,3-MEDIUM
10981,2205,F,2937.39,2025-04-10,2-HIGH
10982,2205,O,5968.99,2025-03-16,3-MEDIUM
10983,2205,O,1941.14,2025-06-13,3-MEDIUM
10984,2205,P,5265.24,2025-06-01,2-HIGH
10985,2205,P,895.24,2025-03-29,3-MEDIUM
10986,2205,P,1141.81,2025-01-09,3-MEDIUM
10987,2206,O,2740.72,2025-01-09,2-HIGH
10988,2207,O,1195.36,2025-02-02,4-LOW
10989,2207,F,4767.29,2025-05-07,3-MEDIUM
10990,2207,F,6886.56,2025-06-22,1-URGENT
10991,2207,O,6042.31,2025-05-06,2-HIGH
10992,2207,O,6478.96,2025-06-26,3-MEDIUM
10993,2207,F,4078.71,2025-04-01,1-URGENT
10994,2207,F,5681.71,2025-01-11,2-HIGH
10995,2207,P,495.2,2025-06-26,1-URGENT
10996,2208,P,1423.03,2025-03-28,3-MEDIUM
10997,2209,P,1323.74,2025-05-04,1-URGENT
10998,2209,P,6652.33,2025-03-04,1-URGENT
10999,2209,P,2058.25,2025-01-11,1-URGENT
11000,2209,P,86.02,2025-04-27,1-URGENT
11001,2209,O,4763.73,2025-01-04,1-URGENT
11002,2210,F,6708.13,2025-02-23,3-MEDIUM
11003,2210,F,2591.34,2025-04-09,4-LOW
11004,2211,O,1218.49,2025-02-15,4-LOW
11005,2211,P,6093.45,2025-06-08,3-MEDIUM
11006,2211,O,1661.97,2025-04-28,2-HIGH
11007,2211,F,3605.63,2025-01-07,4-LOW
11008,2211,F,5189.7,2025-01-30,3-MEDIUM
11009,2211,F,7171.28,2025-01-23,2-HIGH
11010,2211,O,3463.99,2025-04-11,3-MEDIUM
11011,2212,F,658.28,2025-01-23,4-LOW
11012,2212,O,803.89,2025-04-03,1-URGENT
11013,2212,O,2922.91,2025-02-25,1-URGENT
11014,2212,O,3392.76,2025-06-24,4-LOW
11015,2213,P,2155.1,2025-04-17,3-MEDIUM
11016,2213,F,8990.54,2025-04-04,2-HIGH
11017,2213,O,40.43,2025-01-19,2-HIGH
11018,2213,F,3894.97,2025-04-04,4-LOW
11019,2213,P,389.84,2025-02-28,3-MEDIUM
11020,2213,P,6552.24,2025-02-15,4-LOW
11021,2214,F,1479.8,2025-05-22,4-LOW
11022,2214,F,6108.51,2025-03-21,4-LOW
11023,2214,O,235.64,2025-01-07,2-HIGH
11024,2214,O,2619.97,2025-03-11,4-LOW
11025,2214,P,204.98,2025-01-08,2-HIGH
11026,2215,O,515.32,2025-06-09,1-URGENT
11027,2215,F,5028.31,2025-03-03,3-MEDIUM
11028,2215,P,5704.07,2025-05-27,2-HIGH
11029,2215,F,870.67,2025-04-02,1-URGENT
11030,2215,P,1356.4,2025-04-23,3-MEDIUM
11031,2215,F,3298.79,2025-02-24,4-LOW
11032,2216,P,3273.31,2025-01-19,4-LOW
11033,2216,O,3529.14,2025-02-21,3-MEDIUM
11034,2217,O,6909.49,2025-03-20,1-URGENT
11035,2217,O,3397.6,2025-02-11,3-MEDIUM
11036,2217,P,859.75,2025-06-09,1-URGENT
11037,2217,O,547.02,2025-01-23,4-LOW
11038,2217,O,5185.95,2025-05-02,4-LOW
11039,2217,O,3976.17,2025-03-18,4-LOW
11040,2218,P,261.52,2025-03-18,1-URGENT
11041,2218,P,503.69,2025-01-09,4-LOW
11042,2218,O,1628.88,2025-01-10,4-LOW
11043,2218,O,5934.7,2025-05-29,3-MEDIUM
11044,2218,F,6074.44,2025-04-22,3-MEDIUM
11045,2219,P,2590.68,2025-03-16,3-MEDIUM
11046,2219,F,2185.44,2025-06-07,1-URGENT
11047,2219,O,2019.56,2025-05-31,1-URGENT
11048,2220,O,3828.01,2025-02-26,2-HIGH
11049,2220,O,5178.4,2025-05-04,1-URGENT
11050,2220,F,4412.29,2025-04-03,1-URGENT
11051,2221,P,5393.97,2025-05-07,4-LOW
11052,2221,P,3732.72,2025-05-19,1-URGENT
11053,2221,P,1838.31,2025-01-13,3-MEDIUM
11054,2222,F,6448.75,2025-05-01,2-HIGH
11055,2223,F,1521.12,2025-05-29,2-HIGH
11056,2223,O,5834.33,2025-02-24,1-URGENT
11057,2223,F,1809.46,2025-02-09,4-LOW
11058,2223,P,3639.13,2025-01-12,1-URGENT
11059,2223,O,499.41,2025-01-04,2-HIGH
11060,2223,O,6396.19,2025-05-14,1-URGENT
11061,2223,F,1421.3,2025-03-08,2-HIGH
11062,2224,P,888.55,2025-04-26,1-URGENT
11063,2224,F,759.54,2025-02-15,3-MEDIUM
11064,2224,F,4392.01,2025-04-19,2-HIGH
11065,2224,F,3126.16,2025-04-22,4-LOW
11066,2224,P,2659.83,2025-01-25,4-LOW
11067,2224,F,3272.07,2025-01-18,1-URGENT
11068,2224,O,2086.67,2025-02-15,4-LOW
11069,2225,P,2928.2,2025-04-25,2-HIGH
11070,2226,F,1364.97,2025-05-01,1-URGENT
11071,2226,P,3646.02,2025-03-22,1-URGENT
11072,2226,F,3457.05,2025-06-01,1-URGENT
11073,2226,F,253.63,2025-05-25,2-HIGH
11074,2226,F,565.37,2025-03-23,4-LOW
11075,2226,P,5997.45,2025-06-10,2-HIGH
11076,2227,F,507.26,2025-06-11,2-HIGH
11077,2227,F,3056.25,2025-06-15,3-MEDIUM
11078,2227,P,1354.06,2025-06-10,1-URGENT
11079,2227,F,416.28,2025-01-22,3-MEDIUM
11080,2227,P,870.59,2025-03-09,1-URGENT
11081,2228,O,1819.35,2025-06-09,3-MEDIUM
11082,2228,O,3038.89,2025-06-11,2-HIGH
11083,2228,P,831.77,2025-05-21,1-URGENT
11084,2228,F,1401.9,2025-05-08,4-LOW
11085,2228,F,2708.17,2025-02-10,2-HIGH
11086,2229,F,3727.71,2025-06-16,1-URGENT
11087,2229,F,4387.45,2025-01-26,4-LOW
11088,2229,P,510.55,2025-04-02,1-URGENT
11089,2229,O,3478.4,2025-03-03,3-MEDIUM
11090,2230,F,4651.58,2025-02-03,3-MEDIUM
11091,2230,P,3359.04,2025-04-23,1-URGENT
11092,2231,P,4062.23,2025-04-14,3-MEDIUM
11093,2231,F,5356.24,2025-05-03,2-HIGH
11094,2231,O,596.68,2025-01-24,3-MEDIUM
11095,2232,P,5399.53,2025-05-27,2-HIGH
11096,2233,O,3713.57,2025-05-05,3-MEDIUM
11097,2233,O,1209.81,2025-02-14,2-HIGH
11098,2233,O,376.73,2025-03-30,4-LOW
11099,2233,F,5499.21,2025-02-24,2-HIGH
11100,2233,F,5699.78,2025-01-04,1-URGENT
11101,2233,F,4331.22,2025-03-13,4-LOW
11102,2233,F,2212.74,2025-06-04,2-HIGH
11103,2233,O,2182.3,2025-02-10,2-HIGH
11104,2234,P,7663.48,2025-02-08,2-HIGH
11105,2235,P,2219.1,2025-04-28,1-URGENT
11106,2235,F,8180.17,2025-03-04,2-HIGH
11107,2235,O,2468.16,2025-02-05,1-URGENT
11108,2235,F,1772.93,2025-01-09,2-HIGH
11109,2235,O,1887.39,2025-06-23,2-HIGH
11110,2235,P,727.16,2025-02-19,2-HIGH
11111,2235,O,5277.33,2025-01-15,3-MEDIUM
11112,2235,P,3658.64,2025-05-05,1-URGENT
11113,2236,F,3897.95,2025-05-20,1-URGENT
11114,2236,O,1900.91,2025-03-22,3-MEDIUM
11115,2236,F,1490.6,2025-05-13,4-LOW
11116,2236,F,3751.91,2025-04-24,3-MEDIUM
11117,2236,O,3780.97,2025-03-12,1-URGENT
11118,2237,P,2458.62,2025-01-01,3-MEDIUM
11119,2237,O,1993.18,2025-03-29,3-MEDIUM
11120,2237,O,4374.82,2025-03-26,3-MEDIUM
11121,2237,F,4257.87,2025-01-30,1-URGENT
11122,2237,P,3610.05,2025-04-01,2-HIGH
11123,2237,O,3505.2,2025-03-18,1-URGENT
11124,2237,F,4833.83,2025-06-01,1-URGENT
11125,2238,F,2860.48,2025-05-30,4-LOW
11126,2238,O,4705.51,2025-01-17,2-HIGH
11127,2238,P,114.7,2025-05-14,3-MEDIUM
11128,2239,P,4651.4,2025-04-03,3-MEDIUM
11129,2239,F,1552.66,2025-02-20,2-HIGH
11130,2239,F,4570.37,2025-05-03,2-HIGH
11131,2239,F,536.31,2025-01-04,3-MEDIUM
11132,2239,F,4439.58,2025-06-30,2-HIGH
11133,2239,P,2085.94,2025-01-07,3-MEDIUM
11134,2239,P,2355.07,2025-04-12,2-HIGH
11135,2239,O,3031.07,2025-02-25,3-MEDIUM
11136,2240,P,8437.68,2025-03-23,3-MEDIUM
11137,2241,O,5558.2,2025-05-25,3-MEDIUM
11138,2241,F,6364.77,2025-04-07,1-URGENT
11139,2241,P,2437.11,2025-04-04,2-HIGH
11140,2241,P,2963.64,2025-05-08,3-MEDIUM
11141,2241,F,2738.74,2025-01-18,4-LOW
11142,2242,O,2434.18,2025-03-27,2-HIGH
11143,2242,P,570.84,2025-05-25,3-MEDIUM
11144,2242,O,1447.56,2025-04-23,4-LOW
11145,2242,F,6468.19,2025-02-01,4-LOW
11146,2243,P,5816.97,2025-03-02,2-HIGH
11147,2243,P,3275.15,2025-01-19,1-URGENT
11148,2243,P,1446.86,2025-04-01,2-HIGH
11149,2243,P,2407.17,2025-05-25,3-MEDIUM
11150,2244,F,4623.24,2025-06-17,3-MEDIUM
11151,2244,F,6220.93,2025-05-25,2-HIGH
11152,2244,P,1178.1,2025-06-17,3-MEDIUM
11153,2244,P,1162.3,2025-05-02,2-HIGH
11154,2244,O,3159.24,2025-02-11,4-LOW
11155,2244,O,5379.55,2025-04-29,3-MEDIUM
11156,2244,O,3687.9,2025-03-16,2-HIGH
11157,2244,O,1572.47,2025-06-06,1-URGENT
11158,2245,P,9725.98,2025-04-16,4-LOW
11159,2245,F,3119.66,2025-04-20,4-LOW
11160,2245,F,1011.59,2025-06-10,1-URGENT
11161,2245,F,3931.04,2025-04-08,1-URGENT
11162,2245,O,4236.99,2025-05-05,1-URGENT
11163,2246,P,2723.4,2025-01-27,3-MEDIUM
11164,2246,P,2669.88,2025-03-01,4-LOW
11165,2246,O,722.8,2025-05-29,2-HIGH
11166,2247,P,1106.6,2025-02-04,4-LOW
11167,2247,O,1046.99,2025-05-03,3-MEDIUM
11168,2247,F,729.65,2025-03-08,3-MEDIUM
11169,2248,P,2230.9,2025-05-23,3-MEDIUM
11170,2248,P,6944.3,2025-02-19,1-URGENT
11171,2248,F,4683.65,2025-01-11,2-HIGH
11172,2248,O,4730.8,2025-05-06,2-HIGH
11173,2248,O,651.03,2025-01-02,1-URGENT
11174,2248,P,2400.6,2025-05-08,4-LOW
11175,2249,F,2433.22,2025-04-27,4-LOW
11176,2249,O,4922.19,2025-05-16,2-HIGH
11177,2249,F,5267.2,2025-05-06,3-MEDIUM
11178,2250,O,1550.73,2025-05-24,3-MEDIUM
11179,2250,O,3216.98,2025-01-02,4-LOW
11180,2251,O,778.98,2025-06-10,1-URGENT
11181,2251,P,4439.86,2025-04-23,4-LOW
11182,2251,F,1181.88,2025-02-02,3-MEDIUM
11183,2252,O,252.96,2025-01-26,2-HIGH
11184,2252,P,4097.93,2025-05-25,1-URGENT
11185,2253,P,2735.31,2025-02-22,4-LOW
11186,2253,P,4337.52,2025-02-22,1-URGENT
11187,2253,P,3577.18,2025-06-28,1-URGENT
11188,2254,O,3511.15,2025-02-07,3-MEDIUM
11189,2254,F,1186.76,2025-06-07,4-LOW
11190,2254,F,644.61,2025-04-29,2-HIGH
11191,2254,P,9752.42,2025-04-03,1-URGENT
11192,2254,F,3350.88,2025-06-17,2-HIGH
11193,2254,P,4681.95,2025-04-23,3-MEDIUM
11194,2255,F,2838.53,2025-02-01,3-MEDIUM
11195,2256,F,1537.22,2025-05-02,1-URGENT
11196,2256,O,5052.41,2025-03-02,4-LOW
11197,2256,F,4507.63,2025-02-28,4-LOW
11198,2256,F,4391.87,2025-04-24,2-HIGH
11199,2256,P,3012.14,2025-06-25,1-URGENT
11200,2257,P,211.65,2025-02-27,4-LOW
11201,2257,F,2256.72,2025-03-14,4-LOW
11202,2257,P,6199.61,2025-03-09,1-URGENT
11203,2258,P,3827.83,2025-04-11,4-LOW
11204,2258,F,2747.13,2025-01-25,1-URGENT
11205,2258,O,260.8,2025-03-29,2-HIGH
11206,2258,P,4867.69,2025-01-26,1-URGENT
11207,2258,P,2595.11,2025-06-23,4-LOW
11208,2258,P,1046.93,2025-03-20,4-LOW
11209,2259,P,1542.32,2025-04-08,4-LOW
11210,2259,O,1964.87,2025-03-05,4-LOW
11211,2259,P,415.1,2025-01-14,2-HIGH
11212,2260,F,881.23,2025-06-06,4-LOW
11213,2260,O,4251.53,2025-01-10,1-URGENT
11214,2260,O,69.14,2025-03-20,1-URGENT
11215,2260,O,6387.96,2025-02-25,4-LOW
11216,2260,P,749.16,2025-01-21,2-HIGH
11217,2261,P,2367.67,2025-03-18,1-URGENT
11218,2261,P,146.84,2025-01-06,3-MEDIUM
11219,2262,P,7771.85,2025-04-04,2-HIGH
11220,2262,P,5477.87,2025-05-31,2-HIGH
11221,2262,F,1853.59,2025-05-15,1-URGENT
11222,2263,O,1999.4,2025-01-22,2-HIGH
11223,2263,F,3945.15,2025-03-28,3-MEDIUM
11224,2263,F,1626.42,2025-02-21,4-LOW
11225,2264,F,1032.5,2025-04-12,1-URGENT
11226,2264,O,3383.8,2025-04-24,4-LOW
11227,2264,O,1923.06,2025-05-17,2-HIGH
11228,2264,F,1224.36,2025-05-10,1-URGENT
11229,2264,F,1476.48,2025-03-02,1-URGENT
11230,2264,F,6503.03,2025-06-18,3-MEDIUM
11231,2265,F,3206.4,2025-04-07,1-URGENT
11232,2265,F,4767.24,2025-04-19,3-MEDIUM
11233,2265,F,8592.25,2025-03-16,2-HIGH
11234,2265,P,5591.37,2025-02-06,4-LOW
11235,2265,F,1514.13,2025-04-26,1-URGENT
11236,2265,F,4442.31,2025-03-27,2-HIGH
11237,2266,F,3523.76,2025-06-13,2-HIGH
11238,2266,F,3535.56,2025-05-29,4-LOW
11239,2266,O,3440.82,2025-04-01,2-HIGH
11240,2266,O,591.7,2025-03-01,3-MEDIUM
11241,2267,O,2222.19,2025-04-14,1-URGENT
11242,2267,F,1567.69,2025-05-07,3-MEDIUM
11243,2267,P,770.76,2025-02-04,3-MEDIUM
11244,2267,P,1327.59,2025-01-05,3-MEDIUM
11245,2267,F,3465.27,2025-05-10,3-MEDIUM
11246,2268,F,4528.2,2025-03-14,2-HIGH
11247,2268,F,1065.51,2025-01-26,1-URGENT
11248,2268,F,3265.38,2025-01-01,1-URGENT
11249,2268,O,2569.79,2025-04-09,2-HIGH
11250,2268,O,7550.88,2025-04-13,3-MEDIUM
11251,2268,O,2826.25,2025-03-23,1-URGENT
11252,2268,O,529.1,2025-01-08,1-URGENT
11253,2268,F,5245.68,2025-02-17,3-MEDIUM
11254,2269,O,3680.54,2025-06-28,2-HIGH
11255,2269,O,4707.42,2025-03-04,3-MEDIUM
11256,2269,P,1446.97,2025-04-15,2-HIGH
11257,2269,O,4089.06,2025-02-02,2-HIGH
11258,2269,O,6360.42,2025-06-07,4-LOW
11259,2269,O,1214.9,2025-02-12,2-HIGH
11260,2269,O,860.85,2025-03-26,3-MEDIUM
11261,2270,O,1120.49,2025-05-08,1-URGENT
11262,2270,F,6455.05,2025-03-21,4-LOW
11263,2270,F,232.35,2025-06-11,3-MEDIUM
11264,2270,P,434.48,2025-03-01,1-URGENT
11265,2270,F,34.32,2025-03-09,3-MEDIUM
11266,2271,F,2295.93,2025-05-02,3-MEDIUM
11267,2271,F,1281.8,2025-02-27,1-URGENT
11268,2272,O,7041.2,2025-05-31,4-LOW
11269,2273,F,3712.48,2025-06-08,4-LOW
11270,2274,O,2842.4,2025-01-27,1-URGENT
11271,2274,O,2390.74,2025-02-04,1-URGENT
11272,2274,F,566.88,2025-04-06,4-LOW
11273,2274,P,4377.71,2025-05-10,4-LOW
11274,2274,F,1313.13,2025-02-04,1-URGENT
11275,2274,P,2539.47,2025-02-12,1-URGENT
11276,2274,F,8960.13,2025-03-28,4-LOW
11277,2274,F,2546.39,2025-03-13,2-HIGH
11278,2275,F,3310.2,2025-05-26,3-MEDIUM
11279,2275,O,2402.11,2025-04-16,4-LOW
11280,2275,P,4138.95,2025-01-26,2-HIGH
11281,2276,F,166.58,2025-03-29,1-URGENT
11282,2276,O,651.21,2025-06-09,4-LOW
11283,2276,P,2229.51,2025-01-17,2-HIGH
11284,2276,O,1035.75,2025-06-12,1-URGENT
11285,2276,F,2442.01,2025-03-13,1-URGENT
11286,2276,F,3897.43,2025-06-29,4-LOW
11287,2276,O,2582.64,2025-04-20,4-LOW
11288,2276,F,4714.5,2025-03-28,1-URGENT
11289,2277,F,2897.53,2025-04-29,2-HIGH
11290,2277,F,5003.49,2025-06-16,1-URGENT
11291,2278,O,6330.26,2025-03-14,2-HIGH
11292,2278,O,1381.12,2025-05-16,3-MEDIUM
11293,2278,P,1196.09,2025-04-10,4-LOW
11294,2278,O,3969.24,2025-06-06,3-MEDIUM
11295,2278,O,4187.62,2025-05-29,2-HIGH
11296,2278,P,3190.3,2025-06-03,1-URGENT
11297,2279,P,2199.96,2025-05-04,4-LOW
11298,2279,F,397.61,2025-06-07,4-LOW
11299,2279,O,7211.48,2025-04-21,3-MEDIUM
11300,2279,F,4386.64,2025-01-01,2-HIGH
11301,2279,P,5285.0,2025-04-28,4-LOW
11302,2279,O,8826.83,2025-04-03,3-MEDIUM
11303,2279,P,82.48,2025-03-24,3-MEDIUM
11304,2279,P,2060.55,2025-03-10,3-MEDIUM
11305,2280,P,6814.82,2025-04-05,1-URGENT
11306,2280,F,128.82,2025-02-26,1-URGENT
11307,2281,F,4089.1,2025-05-26,3-MEDIUM
11308,2281,F,5828.78,2025-04-05,3-MEDIUM
11309,2282,F,7149.27,2025-02-16,1-URGENT
11310,2282,P,836.01,2025-04-18,4-LOW
11311,2283,F,610.61,2025-05-21,2-HIGH
11312,2283,F,3089.6,2025-02-12,3-MEDIUM
11313,2284,F,5110.85,2025-05-24,4-LOW
11314,2284,P,3571.45,2025-05-17,2-HIGH
11315,2284,F,1694.49,2025-01-21,2-HIGH
11316,2284,O,2289.45,2025-05-10,3-MEDIUM
11317,2284,O,2662.38,2025-04-24,4-LOW
11318,2284,F,6865.86,2025-02-25,2-HIGH
11319,2284,P,4342.1,2025-01-11,3-MEDIUM
11320,2284,O,2021.78,2025-05-27,3-MEDIUM
11321,2285,P,3491.4,2025-06-21,1-URGENT
11322,2285,O,2559.17,2025-01-30,1-URGENT
11323,2285,F,3937.38,2025-06-18,1-URGENT
11324,2285,P,5412.23,2025-06-17,4-LOW
11325,2285,F,2594.26,2025-05-19,2-HIGH
11326,2286,O,2572.57,2025-02-22,4-LOW
11327,2287,P,1000.63,2025-04-22,1-URGENT
11328,2287,O,3212.71,2025-04-08,3-MEDIUM
11329,2287,P,2917.27,2025-03-16,1-URGENT
11330,2287,P,1254.62,2025-02-15,3-MEDIUM
11331,2287,P,1423.51,2025-04-29,2-HIGH
11332,2287,O,6130.22,2025-05-15,2-HIGH
11333,2287,O,3894.67,2025-06-06,4-LOW
11334,2288,P,2681.03,2025-05-24,4-LOW
11335,2288,F,1015.07,2025-02-22,1-URGENT
11336,2288,P,5089.88,2025-03-13,1-URGENT
11337,2288,O,6150.42,2025-06-08,1-URGENT
11338,2288,P,5023.88,2025-01-23,1-URGENT
11339,2288,P,3623.01,2025-05-07,2-HIGH
11340,2289,O,5443.68,2025-01-24,1-URGENT
11341,2289,F,3649.91,2025-05-24,4-LOW
11342,2289,P,6721.58,2025-01-25,3-MEDIUM
11343,2289,P,600.92,2025-04-09,3-MEDIUM
11344,2289,F,1655.38,2025-05-21,1-URGENT
11345,2289,F,5759.36,2025-04-04,1-URGENT
11346,2290,F,3163.62,2025-03-18,1-URGENT
11347,2290,P,1128.74,2025-01-17,2-HIGH
11348,2290,P,6192.51,2025-06-19,3-MEDIUM
11349,2290,P,5031.59,2025-06-29,1-URGENT
11350,2290,F,2845.62,2025-04-26,3-MEDIUM
11351,2290,P,4805.95,2025-05-02,4-LOW
11352,2291,O,3068.48,2025-04-14,1-URGENT
11353,2291,F,2104.16,2025-06-03,2-HIGH
11354,2291,F,1358.1,2025-04-24,4-LOW
11355,2292,O,5704.54,2025-01-30,4-LOW
11356,2292,P,7950.34,2025-01-13,3-MEDIUM
11357,2292,F,4179.47,2025-03-14,2-HIGH
11358,2292,O,2716.46,2025-03-14,1-URGENT
11359,2292,F,6092.01,2025-03-18,3-MEDIUM
11360,2292,O,1537.95,2025-04-30,4-LOW
11361,2292,O,2697.37,2025-05-04,2-HIGH
11362,2293,P,3655.94,2025-03-28,2-HIGH
11363,2293,P,4843.87,2025-03-21,4-LOW
11364,2293,O,6919.12,2025-06-27,3-MEDIUM
11365,2293,P,6855.23,2025-03-11,3-MEDIUM
11366,2293,F,1514.04,2025-04-04,2-HIGH
11367,2293,P,5512.26,2025-03-25,2-HIGH
11368,2293,F,157.57,2025-06-09,2-HIGH
11369,2293,F,2373.99,2025-04-13,1-URGENT
11370,2294,P,3564.02,2025-03-26,2-HIGH
11371,2294,O,387.52,2025-02-05,2-HIGH
11372,2294,O,5911.48,2025-01-13,4-LOW
11373,2294,P,5686.8,2025-06-24,4-LOW
11374,2295,F,5736.99,2025-03-02,3-MEDIUM
11375,2295,F,1456.7,2025-05-11,4-LOW
11376,2295,P,407.13,2025-06-10,2-HIGH
11377,2295,F,2788.05,2025-01-25,4-LOW
11378,2295,F,2442.55,2025-02-20,3-MEDIUM
11379,2296,P,1686.76,2025-06-07,4-LOW
11380,2296,O,3715.98,2025-05-17,2-HIGH
11381,2296,P,1491.8,2025-05-01,3-MEDIUM
11382,2297,P,3442.05,2025-06-21,3-MEDIUM
11383,2297,P,1074.48,2025-02-09,4-LOW
11384,2297,P,3335.16,2025-01-20,1-URGENT
11385,2298,O,3770.05,2025-04-24,1-URGENT
11386,2299,P,2642.73,2025-05-11,1-URGENT
11387,2299,O,1689.45,2025-03-17,2-HIGH
11388,2299,O,5695.54,2025-02-14,2-HIGH
11389,2299,P,3936.66,2025-04-22,3-MEDIUM
11390,2300,P,3181.09,2025-04-27,2-HIGH
11391,2301,P,3557.66,2025-06-11,3-MEDIUM
11392,2301,P,2877.62,2025-03-11,4-LOW
11393,2301,F,1315.36,2025-06-12,4-LOW
11394,2302,P,6747.37,2025-04-04,3-MEDIUM
11395,2302,P,4096.21,2025-06-29,2-HIGH
11396,2302,P,3153.4,2025-02-03,3-MEDIUM
11397,2302,O,1064.05,2025-04-16,4-LOW
11398,2302,P,1559.87,2025-01-24,3-MEDIUM
11399,2302,P,5212.11,2025-03-17,3-MEDIUM
11400,2302,F,2364.91,2025-06-09,4-LOW
